ix,iy,x_m,y_m,depth_m,seabed_z_m
59,14,-291.58380867747667,-689.9791153402574,9.810615462963886,-9.810615462963886
60,14,-282.3104720767283,-689.9791153402574,9.713256254288826,-9.713256254288826
61,14,-273.0371354759799,-689.9791153402574,9.615897045613766,-9.615897045613766
62,14,-263.7637988752315,-689.9791153402574,9.515746353375683,-9.515746353375683
63,14,-254.49046227448298,-689.9791153402574,9.415547532110653,-9.415547532110653
64,14,-245.21712567373459,-689.9791153402574,9.315348710845624,-9.315348710845624
65,14,-235.9437890729862,-689.9791153402574,9.21327963685129,-9.21327963685129
66,14,-226.6704524722378,-689.9791153402574,9.111074544476642,-9.111074544476642
67,14,-217.3971158714894,-689.9791153402574,9.008869452101994,-9.008869452101994
68,14,-208.123779270741,-689.9791153402574,8.904685534369246,-8.904685534369246
69,14,-198.8504426699925,-689.9791153402574,8.80023523629983,-8.80023523629983
70,14,-189.5771060692441,-689.9791153402574,8.695784938230414,-8.695784938230414
71,14,-180.30376946849572,-689.9791153402574,8.58851973442571,-8.58851973442571
72,14,-171.03043286774732,-689.9791153402574,8.480680060062783,-8.480680060062783
73,14,-161.75709626699881,-689.9791153402574,8.372840385699853,-8.372840385699853
74,14,-152.48375966625042,-689.9791153402574,8.260868427950253,-8.260868427950253
75,14,-143.21042306550203,-689.9791153402574,8.147728650982682,-8.147728650982682
76,14,-133.93708646475363,-689.9791153402574,8.03458887401511,-8.03458887401511
77,14,-124.66374986400513,-689.9791153402574,7.915550993801792,-7.915550993801792
78,14,-115.39041326325673,-689.9791153402574,7.794318470520292,-7.794318470520292
79,14,-106.11707666250834,-689.9791153402574,7.673085947238791,-7.673085947238791
80,14,-96.84374006176006,-689.9791153402574,7.543812500697429,-7.543812500697429
81,14,-87.57040346101155,-689.9791153402574,7.410719615607634,-7.410719615607634
82,14,-78.29706686026304,-689.9791153402574,7.277626730517836,-7.277626730517836
83,14,-69.02373025951476,-689.9791153402574,7.134786182144586,-7.134786182144586
84,14,-59.75039365876626,-689.9791153402574,6.986149725873062,-6.986149725873062
85,14,-50.47705705801786,-689.9791153402574,6.837513269601539,-6.837513269601539
86,14,-41.203720457269355,-689.9791153402574,6.679889639766074,-6.679889639766074
87,14,-31.930383856521075,-689.9791153402574,6.515657794074771,-6.515657794074771
88,14,-22.657047255772568,-689.9791153402574,6.351425948383465,-6.351425948383465
89,14,-13.383710655024288,-689.9791153402574,6.18367146437051,-6.18367146437051
90,14,-4.1103740542757805,-689.9791153402574,6.012735242518636,-6.012735242518636
91,14,5.162962546472613,-689.9791153402574,5.8417990206667625,-5.8417990206667625
92,14,14.43629914722112,-689.9791153402574,5.677133534621046,-5.677133534621046
93,14,23.7096357479694,-689.9791153402574,5.519410648932148,-5.519410648932148
94,14,32.98297234871791,-689.9791153402574,5.361687763243246,-5.361687763243246
95,14,42.25630894946619,-689.9791153402574,5.219502577278362,-5.219502577278362
96,14,51.529645550214696,-689.9791153402574,5.098448662938134,-5.098448662938134
97,14,60.8029821509632,-689.9791153402574,4.977394748597906,-4.977394748597906
98,14,70.0763187517116,-689.9791153402574,4.874329871401093,-4.874329871401093
99,14,79.34965535245999,-689.9791153402574,4.801519283945476,-4.801519283945476
100,14,88.62299195320838,-689.9791153402574,4.728708696489858,-4.728708696489858
101,14,97.89632855395689,-689.9791153402574,4.668196243578465,-4.668196243578465
102,14,107.16966515470517,-689.9791153402574,4.633574600233863,-4.633574600233863
103,14,116.44300175545368,-689.9791153402574,4.598952956889259,-4.598952956889259
104,14,125.71633835620196,-689.9791153402574,4.568304653689339,-4.568304653689339
105,14,134.98967495695047,-689.9791153402574,4.548334702128253,-4.548334702128253
106,14,144.26301155769886,-689.9791153402574,4.528364750567167,-4.528364750567167
107,14,153.53634815844737,-689.9791153402574,4.5078115114785575,-4.5078115114785575
108,14,162.80968475919565,-689.9791153402574,4.485194331907937,-4.485194331907937
109,14,172.08302135994415,-689.9791153402574,4.4625771523373166,-4.4625771523373166
110,14,181.35635796069243,-689.9791153402574,4.439545107915955,-4.439545107915955
111,14,190.62969456144106,-689.9791153402574,4.414480225725963,-4.414480225725963
112,14,199.90303116218956,-689.9791153402574,4.389415343535972,-4.389415343535972
113,14,209.17636776293784,-689.9791153402574,4.365254932214095,-4.365254932214095
114,14,218.44970436368635,-689.9791153402574,4.347813447341071,-4.347813447341071
115,14,227.72304096443463,-689.9791153402574,4.330371962468046,-4.330371962468046
116,14,236.99637756518314,-689.9791153402574,4.313733548497753,-4.313733548497753
117,14,246.26971416593142,-689.9791153402574,4.308137359440018,-4.308137359440018
118,14,255.54305076667993,-689.9791153402574,4.3025411703822805,-4.3025411703822805
119,14,264.8163873674282,-689.9791153402574,4.297020700356375,-4.297020700356375
120,14,274.0897239681767,-689.9791153402574,4.295891934176627,-4.295891934176627
121,14,283.363060568925,-689.9791153402574,4.294763167996877,-4.294763167996877
122,14,292.6363971696735,-689.9791153402574,4.293634401817127,-4.293634401817127
123,14,301.909733770422,-689.9791153402574,4.286762701820187,-4.286762701820187
124,14,311.1830703711703,-689.9791153402574,4.279689495373521,-4.279689495373521
125,14,320.4564069719188,-689.9791153402574,4.272616288926853,-4.272616288926853
126,14,329.7297435726673,-689.9791153402574,4.257413883970203,-4.257413883970203
127,14,339.0030801734156,-689.9791153402574,4.241458775447814,-4.241458775447814
128,14,348.2764167741641,-689.9791153402574,4.225503666925425,-4.225503666925425
129,14,357.5497533749126,-689.9791153402574,4.205721341444729,-4.205721341444729
130,14,366.8230899756609,-689.9791153402574,4.185338668205868,-4.185338668205868
131,14,376.0964265764094,-689.9791153402574,4.164955994967007,-4.164955994967007
132,14,385.36976317715767,-689.9791153402574,4.143511934487099,-4.143511934487099
133,14,394.6430997779062,-689.9791153402574,4.12182463943112,-4.12182463943112
134,14,403.91643637865445,-689.9791153402574,4.10013734437514,-4.10013734437514
135,14,413.18977297940296,-689.9791153402574,4.075016468843444,-4.075016468843444
136,14,422.46310958015124,-689.9791153402574,4.048827368274859,-4.048827368274859
137,14,431.73644618089975,-689.9791153402574,4.022638267706274,-4.022638267706274
138,14,441.00978278164825,-689.9791153402574,3.99033168221641,-3.99033168221641
139,14,450.28311938239676,-689.9791153402574,3.955548971877459,-3.955548971877459
140,14,459.55645598314504,-689.9791153402574,3.9207662615385077,-3.9207662615385077
141,14,468.82979258389355,-689.9791153402574,3.882735195353215,-3.882735195353215
142,14,478.10312918464183,-689.9791153402574,3.8430383056569797,-3.8430383056569797
143,14,487.37646578539034,-689.9791153402574,3.803341415960743,-3.803341415960743
144,14,496.6498023861386,-689.9791153402574,3.767688233439969,-3.767688233439969
145,14,505.9231389868871,-689.9791153402574,3.7346185305035178,-3.7346185305035178
146,14,515.1964755876356,-689.9791153402574,3.701548827567067,-3.701548827567067
147,14,524.4698121883839,-689.9791153402574,3.6774148490130596,-3.6774148490130596
148,14,533.7431487891324,-689.9791153402574,3.660321138154309,-3.660321138154309
149,14,543.0164853898807,-689.9791153402574,3.6432274272955594,-3.6432274272955594
150,14,552.2898219906292,-689.9791153402574,3.633249672589005,-3.633249672589005
151,14,561.5631585913775,-689.9791153402574,3.6301506754962407,-3.6301506754962407
152,14,570.836495192126,-689.9791153402574,3.627051678403476,-3.627051678403476
153,14,580.1098317928745,-689.9791153402574,3.6252957796688,-3.6252957796688
154,14,589.383168393623,-689.9791153402574,3.6251317012103788,-3.6251317012103788
155,14,598.6565049943713,-689.9791153402574,3.6249676227519574,-3.6249676227519574
156,14,607.9298415951198,-689.9791153402574,3.622170705361683,-3.622170705361683
157,14,617.2031781958681,-689.9791153402574,3.61553423119579,-3.61553423119579
158,14,626.4765147966166,-689.9791153402574,3.608897757029898,-3.608897757029898
159,14,635.7498513973649,-689.9791153402574,3.599557304637541,-3.599557304637541
160,14,645.0231879981131,-689.9791153402574,3.5853239392639624,-3.5853239392639624
161,14,654.2965245988619,-689.9791153402574,3.571090573890383,-3.571090573890383
162,14,663.5698611996102,-689.9791153402574,3.555444645749689,-3.555444645749689
163,14,672.8431978003584,-689.9791153402574,3.5365812135283408,-3.5365812135283408
164,14,682.1165344011072,-689.9791153402574,3.5177177813069918,-3.5177177813069918
165,14,691.3898710018555,-689.9791153402574,3.4974249135341093,-3.4974249135341093
166,14,700.6632076026037,-689.9791153402574,3.47293903481006,-3.47293903481006
167,14,709.9365442033522,-689.9791153402574,3.4484531560860088,-3.4484531560860088
168,14,719.2098808041007,-689.9791153402574,3.4216964860981927,-3.4216964860981927
169,14,728.4832174048493,-689.9791153402574,3.386045883660631,-3.386045883660631
170,14,737.7565540055975,-689.9791153402574,3.350395281223071,-3.350395281223071
171,14,747.0298906063458,-689.9791153402574,3.312757761011961,-3.312757761011961
172,14,756.3032272070946,-689.9791153402574,3.264081808725577,-3.264081808725577
173,14,765.5765638078428,-689.9791153402574,3.2154058564391947,-3.2154058564391947
174,14,774.8499004085911,-689.9791153402574,3.1662957104401155,-3.1662957104401155
175,14,784.1232370093394,-689.9791153402574,3.1133501866455386,-3.1133501866455386
176,14,793.3965736100881,-689.9791153402574,3.060404662850959,-3.060404662850959
177,14,802.6699102108364,-689.9791153402574,3.0080062205846025,-3.0080062205846025
178,14,811.9432468115847,-689.9791153402574,2.9658199668450265,-2.9658199668450265
179,14,821.2165834123334,-689.9791153402574,2.923633713105448,-2.923633713105448
180,14,830.4899200130817,-689.9791153402574,2.881447459365871,-2.881447459365871
0,15,-838.7106681216333,-681.4878731180336,17.816944259318948,-17.816944259318948
1,15,-829.4373315208849,-681.4878731180336,17.731983957591197,-17.731983957591197
2,15,-820.1639949201365,-681.4878731180336,17.647023655863443,-17.647023655863443
3,15,-810.890658319388,-681.4878731180336,17.56206335413569,-17.56206335413569
4,15,-801.6173217186396,-681.4878731180336,17.44157449788964,-17.44157449788964
5,15,-792.3439851178912,-681.4878731180336,17.31918232622296,-17.31918232622296
6,15,-783.0706485171428,-681.4878731180336,17.196790154556286,-17.196790154556286
7,15,-773.7973119163944,-681.4878731180336,17.064819884321548,-17.064819884321548
8,15,-764.5239753156459,-681.4878731180336,16.93176530104137,-16.93176530104137
9,15,-755.2506387148975,-681.4878731180336,16.79871071776119,-16.79871071776119
10,15,-745.9773021141491,-681.4878731180336,16.675707287995213,-16.675707287995213
11,15,-736.7039655134007,-681.4878731180336,16.554513065861787,-16.554513065861787
12,15,-727.4306289126523,-681.4878731180336,16.433318843728365,-16.433318843728365
13,15,-718.1572923119038,-681.4878731180336,16.31520312731805,-16.31520312731805
14,15,-708.8839557111554,-681.4878731180336,16.197873412368956,-16.197873412368956
15,15,-699.610619110407,-681.4878731180336,16.080543697419863,-16.080543697419863
16,15,-690.3372825096586,-681.4878731180336,15.939319935691692,-15.939319935691692
17,15,-681.0639459089102,-681.4878731180336,15.789950476197923,-15.789950476197923
18,15,-671.7906093081617,-681.4878731180336,15.64058101670415,-15.64058101670415
19,15,-662.5172727074133,-681.4878731180336,15.447096496530582,-15.447096496530582
20,15,-653.2439361066649,-681.4878731180336,15.234244388741493,-15.234244388741493
21,15,-643.9705995059165,-681.4878731180336,15.021392280952403,-15.021392280952403
22,15,-634.6972629051681,-681.4878731180336,14.770054367119165,-14.770054367119165
23,15,-625.4239263044196,-681.4878731180336,14.497447981524692,-14.497447981524692
24,15,-616.1505897036712,-681.4878731180336,14.224841595930219,-14.224841595930219
25,15,-606.8772531029229,-681.4878731180336,13.940397958815296,-13.940397958815296
26,15,-597.6039165021745,-681.4878731180336,13.647837349229206,-13.647837349229206
27,15,-588.3305799014261,-681.4878731180336,13.35527673964312,-13.35527673964312
28,15,-579.0572433006776,-681.4878731180336,13.079466182220997,-13.079466182220997
29,15,-569.7839066999292,-681.4878731180336,12.817788481312222,-12.817788481312222
30,15,-560.5105700991808,-681.4878731180336,12.55611078040345,-12.55611078040345
31,15,-551.2372334984324,-681.4878731180336,12.326557702381006,-12.326557702381006
32,15,-541.963896897684,-681.4878731180336,12.130236992861667,-12.130236992861667
33,15,-532.6905602969355,-681.4878731180336,11.93391628334232,-11.93391628334232
34,15,-523.4172236961872,-681.4878731180336,11.768730941417434,-11.768730941417434
35,15,-514.1438870954387,-681.4878731180336,11.643063566054728,-11.643063566054728
36,15,-504.8705504946903,-681.4878731180336,11.517396190692027,-11.517396190692027
37,15,-495.59721389394184,-681.4878731180336,11.411743605812784,-11.411743605812784
38,15,-486.32387729319345,-681.4878731180336,11.337418519081567,-11.337418519081567
39,15,-477.050540692445,-681.4878731180336,11.263093432350349,-11.263093432350349
40,15,-467.77720409169666,-681.4878731180336,11.196479582313199,-11.196479582313199
41,15,-458.50386749094815,-681.4878731180336,11.14490264382949,-11.14490264382949
42,15,-449.23053089019976,-681.4878731180336,11.09332570534578,-11.09332570534578
43,15,-439.9571942894513,-681.4878731180336,11.04168791628785,-11.04168791628785
44,15,-430.6838576887029,-681.4878731180336,10.989899790517146,-10.989899790517146
45,15,-421.4105210879545,-681.4878731180336,10.93811166474644,-10.93811166474644
46,15,-412.13718448720607,-681.4878731180336,10.883618677226483,-10.883618677226483
47,15,-402.8638478864577,-681.4878731180336,10.820431491226792,-10.820431491226792
48,15,-393.5905112857093,-681.4878731180336,10.757244305227097,-10.757244305227097
49,15,-384.31717468496083,-681.4878731180336,10.691596149066903,-10.691596149066903
50,15,-375.04383808421244,-681.4878731180336,10.615209214024532,-10.615209214024532
51,15,-365.77050148346405,-681.4878731180336,10.538822278982156,-10.538822278982156
52,15,-356.49716488271565,-681.4878731180336,10.460984623749479,-10.460984623749479
53,15,-347.2238282819672,-681.4878731180336,10.373898627303609,-10.373898627303609
54,15,-337.9504916812188,-681.4878731180336,10.286812630857742,-10.286812630857742
55,15,-328.6771550804704,-681.4878731180336,10.199103249116993,-10.199103249116993
56,15,-319.40381847972185,-681.4878731180336,10.10466130619153,-10.10466130619153
57,15,-310.13048187897346,-681.4878731180336,10.010219363266067,-10.010219363266067
58,15,-300.85714527822506,-681.4878731180336,9.915624429761957,-9.915624429761957
59,15,-291.58380867747667,-681.4878731180336,9.816669264766382,-9.816669264766382
60,15,-282.3104720767283,-681.4878731180336,9.717714099770806,-9.717714099770806
61,15,-273.0371354759799,-681.4878731180336,9.618758934775231,-9.618758934775231
62,15,-263.7637988752315,-681.4878731180336,9.517273894022543,-9.517273894022543
63,15,-254.49046227448298,-681.4878731180336,9.415745234722317,-9.415745234722317
64,15,-245.21712567373459,-681.4878731180336,9.314216575422092,-9.314216575422092
65,15,-235.9437890729862,-681.4878731180336,9.211064423947601,-9.211064423947601
66,15,-226.6704524722378,-681.4878731180336,9.107794200314979,-9.107794200314979
67,15,-217.3971158714894,-681.4878731180336,9.004523976682359,-9.004523976682359
68,15,-208.123779270741,-681.4878731180336,8.899441778321854,-8.899441778321854
